"person_id","gender","wave","race","race_label","age","n_dates","n_matches","match_rate","yes_rate_in","yes_rate_out","received_attr","received_sinc","received_intel","received_fun","received_amb","received_shar","received_like","received_prob_yes","received_met_before","pct_partner_black","pct_partner_white","pct_partner_latino","pct_partner_asian","pct_partner_native","pct_partner_other","pct_partner_race_missing","pct_samerace_partners","field_code","field","hometown","zipcode","income","career_code","career","id_in_wave","id_in_gender","condition","n_met_in_wave","undergrad_school","median_sat","tuition","imp_samerace","imp_samerelig","event_goal","date_freq","goout_freq","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","avg_int_corr","avg_partner_pref_attr","avg_partner_pref_sinc","avg_partner_pref_intel","avg_partner_pref_fun","avg_partner_pref_amb","avg_partner_pref_shar"
279,1,11,2,"European/Caucasian-American",25,21,5,0.238095238095238,0.571428571428571,0.333333333333333,7.02380952380952,6.38095238095238,7.38095238095238,6.42857142857143,6.9047619047619,5.35,6.71428571428571,5.19047619047619,1.9,0.0476190476190476,0.476190476190476,0.0952380952380952,0.333333333333333,0,0.0476190476190476,0,0.476190476190476,10,"biology","las vegas, nevada","89014",43844,2,"scientist",7,14,2,21,"unlv",NA,9696,7,1,3,4,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,0.175238095238095,17.4128571428571,20.0795238095238,22.7938095238095,17.222380952381,11.317619047619,11.1747619047619
280,1,11,2,"European/Caucasian-American",25,21,5,0.238095238095238,0.285714285714286,0.476190476190476,4.85714285714286,7.14285714285714,7.95238095238095,5.42857142857143,6.10526315789474,5.25,5.80952380952381,5.38095238095238,1.80952380952381,0.0476190476190476,0.476190476190476,0.0952380952380952,0.333333333333333,0,0.0476190476190476,0,0.476190476190476,10,"biology","budapest","7620",NA,2,"scientist",8,16,2,21,"columbia college",1430,26908,2,1,3,6,2,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,0.406666666666667,17.4128571428571,20.0795238095238,22.7938095238095,17.222380952381,11.317619047619,11.1747619047619
281,1,11,2,"European/Caucasian-American",27,21,2,0.0952380952380952,0.19047619047619,0.619047619047619,5.52380952380952,5.9047619047619,7.61904761904762,4.61904761904762,5.95,5.23809523809524,5.38095238095238,5.0952380952381,2,0.0476190476190476,0.476190476190476,0.0952380952380952,0.333333333333333,0,0.0476190476190476,0,0.476190476190476,3,"sociology","russia","430000",NA,2,"research",9,18,2,21,"msu, russia",NA,NA,2,5,6,5,5,4,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9,0.365714285714286,17.4128571428571,20.0795238095238,22.7938095238095,17.222380952381,11.317619047619,11.1747619047619
282,1,11,1,"Black/African American",23,21,7,0.333333333333333,0.380952380952381,0.904761904761905,6.47619047619048,7.04761904761905,6.85714285714286,7.14285714285714,6.3,5.31578947368421,6.19047619047619,5.33333333333333,1.95238095238095,0.0476190476190476,0.476190476190476,0.0952380952380952,0.333333333333333,0,0.0476190476190476,0,0.0476190476190476,5,"electrical engineering","uncc",NA,NA,7,"enterpreneur",10,20,2,21,"university of north carolina at charlotte",1260,13211,1,1,1,4,3,10,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1,-0.0219047619047619,17.4128571428571,20.0795238095238,22.7938095238095,17.222380952381,11.317619047619,11.1747619047619
283,1,11,4,"Asian/Pacific Islander/Asian-American",27,21,2,0.0952380952380952,0.142857142857143,0.857142857142857,5.1,7.2,7.1,5.7,6.2,4.44444444444444,5.6,6.05,1.95,0.0476190476190476,0.476190476190476,0.0952380952380952,0.333333333333333,0,0.0476190476190476,0,0.333333333333333,5,"electrical engg.","boston","1851",NA,7,"industry cto/ceo",11,22,2,21,"rec, rourkela",NA,NA,1,1,1,4,2,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,0.0361904761904762,17.4128571428571,20.0795238095238,22.7938095238095,17.222380952381,11.317619047619,11.1747619047619
284,1,11,2,"European/Caucasian-American",27,21,1,0.0476190476190476,0.333333333333333,0.238095238095238,5.80952380952381,6.76190476190476,7.04761904761905,5.95238095238095,6.1,4.75,6,4.95238095238095,2,0.0476190476190476,0.476190476190476,0.0952380952380952,0.333333333333333,0,0.0476190476190476,0,0.476190476190476,8,"business school","iceland","0",NA,6,"film/television",12,24,2,21,"columbia business school",1430,NA,1,5,1,5,2,9,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5,0.465714285714286,17.4128571428571,20.0795238095238,22.7938095238095,17.222380952381,11.317619047619,11.1747619047619
285,1,11,6,"Other",24,21,2,0.0952380952380952,0.0952380952380952,1,4.57142857142857,6.71428571428571,7,4.61904761904762,6.14285714285714,4.47619047619048,5.38095238095238,5.0952380952381,2,0.0476190476190476,0.476190476190476,0.0952380952380952,0.333333333333333,0,0.0476190476190476,0,0.0476190476190476,5,"engineering","international student","10025",NA,7,"finance or engineering",13,26,2,21,"tech school",NA,NA,1,1,4,6,6,5,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10,-0.0304761904761905,17.4128571428571,20.0795238095238,22.7938095238095,17.222380952381,11.317619047619,11.1747619047619
286,1,11,2,"European/Caucasian-American",22,21,0,0,0,0.476190476190476,4.80952380952381,6.71428571428571,6.9047619047619,5.04761904761905,6.1,4.33333333333333,5.04761904761905,4.80952380952381,2,0.0476190476190476,0.476190476190476,0.0952380952380952,0.333333333333333,0,0.0476190476190476,0,0.476190476190476,2,"mathematics","russia","125438",NA,2,"professor",14,28,2,21,"queens college",1100,11360,4,7,1,6,3,7,3,4,3,8,7,9,9,4,8,6,8,7,8,6,3,8,0.0247619047619048,17.4128571428571,20.0795238095238,22.7938095238095,17.222380952381,11.317619047619,11.1747619047619
287,1,11,4,"Asian/Pacific Islander/Asian-American",22,21,0,0,0,0.80952380952381,4.35,4.85,6.15,4.2,6.05,4.05263157894737,4.15,3.8,2,0.0476190476190476,0.476190476190476,0.0952380952380952,0.333333333333333,0,0.0476190476190476,0,0.333333333333333,13,"international politics","nepal","6320",NA,6,"writing",15,30,2,21,"connecticut college",1310,33585,1,1,1,7,3,2,1,5,7,2,2,9,6,4,10,8,8,10,8,8,8,8,0.18047619047619,17.4128571428571,20.0795238095238,22.7938095238095,17.222380952381,11.317619047619,11.1747619047619
288,1,11,2,"European/Caucasian-American",27,21,4,0.19047619047619,0.476190476190476,0.238095238095238,6,6.80952380952381,7.0952380952381,6.14285714285714,6.55,5.27777777777778,6.0952380952381,4.66666666666667,2,0.0476190476190476,0.476190476190476,0.0952380952380952,0.333333333333333,0,0.0476190476190476,0,0.476190476190476,3,"sociology","washington, dc","21044",53196,2,"professor",16,32,2,21,"emory university",1380,25552,3,5,1,6,3,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,0.31952380952381,17.4128571428571,20.0795238095238,22.7938095238095,17.222380952381,11.317619047619,11.1747619047619
289,1,11,4,"Asian/Pacific Islander/Asian-American",28,21,5,0.238095238095238,0.571428571428571,0.428571428571429,6.0952380952381,7.04761904761905,7.19047619047619,7.38095238095238,6.65,4.94444444444444,6.66666666666667,5.66666666666667,1.95238095238095,0.0476190476190476,0.476190476190476,0.0952380952380952,0.333333333333333,0,0.0476190476190476,0,0.333333333333333,8,"mba / master of international affairs (sipa)","california","92064",53229,7,"venture capital/consulting/government",17,34,2,21,"harvey mudd college (physics)",1460,23187,1,2,1,4,1,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,0.146666666666667,17.4128571428571,20.0795238095238,22.7938095238095,17.222380952381,11.317619047619,11.1747619047619
290,1,11,2,"European/Caucasian-American",34,21,2,0.0952380952380952,0.333333333333333,0.333333333333333,6.57142857142857,6.33333333333333,7.52380952380952,5.38095238095238,6.38095238095238,4.9,5.85714285714286,4.57142857142857,1.85,0.0476190476190476,0.476190476190476,0.0952380952380952,0.333333333333333,0,0.0476190476190476,0,0.476190476190476,10,"genetics","israel",NA,NA,2,"research",18,36,2,21,"university of paris",NA,NA,2,6,2,5,2,7,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5,0.419047619047619,17.4128571428571,20.0795238095238,22.7938095238095,17.222380952381,11.317619047619,11.1747619047619
291,1,11,4,"Asian/Pacific Islander/Asian-American",27,21,5,0.238095238095238,0.238095238095238,0.952380952380952,5.0952380952381,7.0952380952381,8.14285714285714,6.0952380952381,7.85714285714286,5.23809523809524,6.28571428571429,5.19047619047619,1.9047619047619,0.0476190476190476,0.476190476190476,0.0952380952380952,0.333333333333333,0,0.0476190476190476,0,0.333333333333333,10,"medicine and biochemistry","new jersey","7936",NA,4,"doctor and entrepreneur",19,38,2,21,"harvard",1400,26019,5,5,1,3,2,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,0.221428571428571,17.4128571428571,20.0795238095238,22.7938095238095,17.222380952381,11.317619047619,11.1747619047619
292,1,11,1,"Black/African American",28,21,4,0.19047619047619,0.380952380952381,0.428571428571429,7.33333333333333,6.95238095238095,7.38095238095238,6.61904761904762,7.04761904761905,4.8421052631579,6.80952380952381,4.95238095238095,2,0.0476190476190476,0.476190476190476,0.0952380952380952,0.333333333333333,0,0.0476190476190476,0,0.0476190476190476,13,"international affairs","new york city","10009",25786,7,"int'l business",20,40,2,21,"u of  michigan",1290,21645,7,1,1,2,1,10,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1,0.141428571428571,17.4128571428571,20.0795238095238,22.7938095238095,17.222380952381,11.317619047619,11.1747619047619
293,1,11,3,"Latino/Hispanic American",28,21,2,0.0952380952380952,0.285714285714286,0.238095238095238,5.61904761904762,6.57142857142857,6.76190476190476,5.38095238095238,6.9047619047619,4.33333333333333,5.47619047619048,4.9047619047619,2,0.0476190476190476,0.476190476190476,0.0952380952380952,0.333333333333333,0,0.0476190476190476,0,0.0952380952380952,8,"business (mba)","northern new jersey","7512",NA,7,"pharmaceuticals/consulting",21,42,2,21,"mit",1490,27728,3,7,2,5,2,6,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4,0.294761904761905,17.4128571428571,20.0795238095238,22.7938095238095,17.222380952381,11.317619047619,11.1747619047619
294,0,12,4,"Asian/Pacific Islander/Asian-American",30,14,1,0.0714285714285714,0.642857142857143,0.0714285714285714,7.85714285714286,7.64285714285714,8.28571428571429,7.07142857142857,6.92857142857143,6.5,7.28571428571429,5.57142857142857,2,0,0.714285714285714,0,0.142857142857143,0,0.142857142857143,0,0.142857142857143,9,"social studies education","new york city","7304",NA,2,"secondary education teacher",1,1,2,14,"rutgers university",1188,11311,1,1,1,6,2,7,8,4,9,10,10,1,1,7,10,3,10,9,7,8,8,5,0.195714285714286,26.1907142857143,16.2178571428571,20.3471428571429,16.3228571428571,8.30642857142857,12.6157142857143
295,0,12,2,"European/Caucasian-American",30,14,0,0,0.142857142857143,0.428571428571429,5.57142857142857,6.92857142857143,6.78571428571429,5.85714285714286,5.69230769230769,5.16666666666667,5.64285714285714,4.64285714285714,2,0,0.714285714285714,0,0.142857142857143,0,0.142857142857143,0,0.714285714285714,9,"ma teaching social studies","arizona","85283",39394,2,"high school social studies teacher",2,3,2,14,"arizona state",1097,10352,5,7,2,6,1,7,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8,0.217857142857143,26.1907142857143,16.2178571428571,20.3471428571429,16.3228571428571,8.30642857142857,12.6157142857143
296,0,12,2,"European/Caucasian-American",28,14,3,0.214285714285714,0.357142857142857,0.428571428571429,5.21428571428571,7.42857142857143,7.78571428571429,5.92857142857143,7.07142857142857,5.30769230769231,6.14285714285714,5.07142857142857,2,0,0.714285714285714,0,0.142857142857143,0,0.142857142857143,0,0.714285714285714,9,"education policy","new york","11365",40695,2,"education policy analyst",3,5,2,14,"univ of pennsylvania",1400,26630,10,10,1,4,2,4,5,2,8,8,7,6,5,9,9,9,8,7,8,10,9,7,0.0907142857142857,26.1907142857143,16.2178571428571,20.3471428571429,16.3228571428571,8.30642857142857,12.6157142857143
297,0,12,2,"European/Caucasian-American",21,14,4,0.285714285714286,0.571428571428571,0.428571428571429,7.21428571428571,7.35714285714286,6.57142857142857,6.57142857142857,6,5.69230769230769,7.07142857142857,5,2,0,0.714285714285714,0,0.142857142857143,0,0.142857142857143,0,0.714285714285714,9,"education- literacy specialist","texas","77401",45788,2,"literacy organization head/ director of development for non-profit",4,7,2,14,"washington u. in st. louis",NA,26377,9,8,2,2,1,5,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6,0.235714285714286,26.1907142857143,16.2178571428571,20.3471428571429,16.3228571428571,8.30642857142857,12.6157142857143
298,0,12,2,"European/Caucasian-American",22,14,0,0,0.214285714285714,0.5,5.78571428571429,7.21428571428571,7.07142857142857,5.92857142857143,5.57142857142857,4.53846153846154,6,4.76923076923077,2,0,0.714285714285714,0,0.142857142857143,0,0.142857142857143,0,0.714285714285714,6,"english","buffalo, ny","14075",37315,2,"english teacher",5,9,2,14,"suny geneseo",1212,9210,7,1,2,6,2,3,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7,0.244285714285714,26.1907142857143,16.2178571428571,20.3471428571429,16.3228571428571,8.30642857142857,12.6157142857143
299,0,12,4,"Asian/Pacific Islander/Asian-American",24,14,1,0.0714285714285714,0.357142857142857,0.285714285714286,5.78571428571429,7.71428571428571,7.42857142857143,6.78571428571429,6.07142857142857,5.08333333333333,6.14285714285714,5.28571428571429,2,0,0.714285714285714,0,0.142857142857143,0,0.142857142857143,0,0.142857142857143,11,"social work","maryland","21015",51663,2,"program development / policy work",6,11,2,14,"new york university",1340,25380,1,1,2,6,2,7,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4,0.364285714285714,26.1907142857143,16.2178571428571,20.3471428571429,16.3228571428571,8.30642857142857,12.6157142857143
300,0,12,2,"European/Caucasian-American",35,14,2,0.142857142857143,0.214285714285714,0.5,5.64285714285714,6.78571428571429,7.14285714285714,5.71428571428571,5.76923076923077,5.33333333333333,5.5,4.85714285714286,1.92857142857143,0,0.714285714285714,0,0.142857142857143,0,0.142857142857143,0,0.714285714285714,3,"anthropology/education","buffalo, ny","14043",32563,2,"researcher",7,13,2,14,"miami university",1250,14589,1,1,2,6,2,8,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2,0.415714285714286,26.1907142857143,16.2178571428571,20.3471428571429,16.3228571428571,8.30642857142857,12.6157142857143
301,0,12,2,"European/Caucasian-American",34,14,2,0.142857142857143,0.285714285714286,0.428571428571429,6.14285714285714,7.5,8.07142857142857,6.5,7,5.61538461538461,6.21428571428571,4.85714285714286,2,0,0.714285714285714,0,0.142857142857143,0,0.142857142857143,0,0.714285714285714,9,"bilingual education","washington, dc","8540",NA,2,"professor of education",8,15,2,14,"university of pennsylvania",1400,26630,3,8,2,4,1,5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,0.386428571428571,26.1907142857143,16.2178571428571,20.3471428571429,16.3228571428571,8.30642857142857,12.6157142857143
302,0,12,2,"European/Caucasian-American",21,14,0,0,0,0.285714285714286,5.07142857142857,5.64285714285714,5.71428571428571,6.28571428571429,5.85714285714286,5.07692307692308,5.35714285714286,4.42857142857143,2,0,0.714285714285714,0,0.142857142857143,0,0.142857142857143,0,0.714285714285714,3,"speech pathology","long island","11754",54303,12,"speech pathologist",10,18,2,14,"marymount manhattan college",1034,14695,8,7,2,3,1,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,0.0171428571428571,26.1907142857143,16.2178571428571,20.3471428571429,16.3228571428571,8.30642857142857,12.6157142857143
303,0,12,2,"European/Caucasian-American",33,14,1,0.0714285714285714,0.571428571428571,0.0714285714285714,7.21428571428571,7.14285714285714,7.64285714285714,6.85714285714286,6.28571428571429,6.33333333333333,6.92857142857143,4.85714285714286,2,0,0.714285714285714,0,0.142857142857143,0,0.142857142857143,0,0.714285714285714,9,"education","brooklyn, ny","27701",16908,2,"educator",11,20,2,14,"harvard",1400,26019,2,1,4,5,1,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,0.432142857142857,26.1907142857143,16.2178571428571,20.3471428571429,16.3228571428571,8.30642857142857,12.6157142857143
304,0,12,2,"European/Caucasian-American",28,14,1,0.0714285714285714,0.285714285714286,0.0714285714285714,6.42857142857143,7.35714285714286,6.57142857142857,7.14285714285714,6,5.15384615384615,6.5,5,2,0,0.714285714285714,0,0.142857142857143,0,0.142857142857143,0,0.714285714285714,3,"speech pathology","nyc-6 yrs. grew up in nebraska","68124",39729,12,"speech pathologist",12,22,2,14,"holy cross college",1258,25020,1,10,1,7,2,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,0.319285714285714,26.1907142857143,16.2178571428571,20.3471428571429,16.3228571428571,8.30642857142857,12.6157142857143
305,0,12,4,"Asian/Pacific Islander/Asian-American",29,14,2,0.142857142857143,0.214285714285714,0.5,6.57142857142857,7.21428571428571,7.21428571428571,5.92857142857143,6.21428571428571,5,5.92857142857143,5.21428571428571,1.92857142857143,0,0.714285714285714,0,0.142857142857143,0,0.142857142857143,0,0.142857142857143,9,"math education","philippines",NA,NA,2,"teaching/education",13,24,2,14,"university of the philippines",NA,NA,6,9,1,4,1,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,0.297857142857143,26.1907142857143,16.2178571428571,20.3471428571429,16.3228571428571,8.30642857142857,12.6157142857143
306,0,12,4,"Asian/Pacific Islander/Asian-American",22,14,1,0.0714285714285714,0.142857142857143,0.5,6.92857142857143,7.57142857142857,6.64285714285714,6.07142857142857,5.38461538461539,4.41666666666667,6.15384615384615,5.14285714285714,1.92857142857143,0,0.714285714285714,0,0.142857142857143,0,0.142857142857143,0,0.142857142857143,9,"tesol","taiwan",NA,NA,2,"professor in college",14,26,2,14,"national taiwan university",NA,NA,6,2,1,6,3,6,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5,-0.0285714285714286,26.1907142857143,16.2178571428571,20.3471428571429,16.3228571428571,8.30642857142857,12.6157142857143
307,0,12,4,"Asian/Pacific Islander/Asian-American",27,14,3,0.214285714285714,0.642857142857143,0.357142857142857,7.21428571428571,7.92857142857143,7.85714285714286,7.14285714285714,6.30769230769231,5.91666666666667,7.21428571428571,5.71428571428571,2,0,0.714285714285714,0,0.142857142857143,0,0.142857142857143,0,0.142857142857143,9,"elementary education","virginia","22003",57316,2,"teacher",15,28,2,14,"william and mary",1340,17808,1,3,5,7,2,10,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3,0.297142857142857,26.1907142857143,16.2178571428571,20.3471428571429,16.3228571428571,8.30642857142857,12.6157142857143
308,1,12,4,"Asian/Pacific Islander/Asian-American",27,14,1,0.0714285714285714,0.0714285714285714,0.5,5.07142857142857,8.14285714285714,8.42857142857143,5.84615384615385,7.71428571428571,5.30769230769231,6.35714285714286,5.92857142857143,1.78571428571429,0,0.642857142857143,0,0.357142857142857,0,0,0,0.357142857142857,9,"cognitive studies in education","cambridge, massachusetts","11137",NA,2,"academia; research; teaching",1,2,2,14,"taiwan university",NA,NA,7,3,1,7,2,7,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7,0.217142857142857,16.8571428571429,23.5714285714286,21.7857142857143,14.5714285714286,11.9285714285714,11.2857142857143
309,1,12,2,"European/Caucasian-American",32,14,2,0.142857142857143,0.5,0.285714285714286,6.64285714285714,8.28571428571429,8.38461538461539,7.21428571428571,7,6.33333333333333,6.78571428571429,5.64285714285714,2,0,0.642857142857143,0,0.357142857142857,0,0,0,0.642857142857143,9,"education","nyc","10463",30587,2,"curriculum developer",2,4,2,14,"suny albany",1185,9620,5,9,3,3,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4,0.410714285714286,16.8571428571429,23.5714285714286,21.7857142857143,14.5714285714286,11.9285714285714,11.2857142857143
310,1,12,2,"European/Caucasian-American",25,14,1,0.0714285714285714,0.214285714285714,0.285714285714286,6.07142857142857,6.92307692307692,7.53846153846154,4.92307692307692,5.78571428571429,3.83333333333333,4.71428571428571,4.78571428571429,2,0,0.642857142857143,0,0.357142857142857,0,0,0,0.642857142857143,5,"computer science","nj","10021",55080,10,"?",3,6,2,14,"upenn",1400,26630,7,8,1,3,1,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,0.169285714285714,16.8571428571429,23.5714285714286,21.7857142857143,14.5714285714286,11.9285714285714,11.2857142857143
311,1,12,4,"Asian/Pacific Islander/Asian-American",29,14,1,0.0714285714285714,0.571428571428571,0.285714285714286,7.39285714285714,7.92857142857143,7.91666666666667,7.14285714285714,7.5,6.42307692307692,6.85714285714286,5.78571428571429,2,0,0.642857142857143,0,0.357142857142857,0,0,0,0.357142857142857,8,"finance/economics","new york","11746",57513,7,"entrepreneur",4,8,2,14,"columbia college",1430,26908,1,1,2,6,1,10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8,0.0907142857142857,16.8571428571429,23.5714285714286,21.7857142857143,14.5714285714286,11.9285714285714,11.2857142857143
312,1,12,2,"European/Caucasian-American",23,14,1,0.0714285714285715,0.5,0.214285714285714,6.78571428571429,7.85714285714286,7.89285714285714,6.92857142857143,7.35714285714286,7.21428571428571,7,6.5,2,0,0.642857142857143,0,0.357142857142857,0,0,0,0.642857142857143,15,"museum anthropology","nyc","10025",33772,6,"museum work (curation?)",5,10,2,14,"brown",1400,27395,3,1,2,4,2,7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1,0.213571428571429,16.8571428571429,23.5714285714286,21.7857142857143,14.5714285714286,11.9285714285714,11.2857142857143
